"hora_corte","mpo_nombre","municipio","distrito","section","prioridad","prediccion","estatus_mov_corta"
10,"Rosario",68,7,261311,"Alta",22.7133624273162,"Dentro de lo esperado"
10,"Yécora",69,4,261317,"Alta",27.588257667665,"Abajo de lo esperado"
10,"Yécora",69,4,261322,"Baja",38.4827211693047,"Dentro de lo esperado"
10,"General Plutarco Elías Calles",70,1,261324,"Alta",23.9146231596107,"Dentro de lo esperado"
10,"General Plutarco Elías Calles",70,1,261325,"Media alta",22.9969008894956,"Dentro de lo esperado"
10,"General Plutarco Elías Calles",70,1,261328,"Media baja",30.5659209872815,"Dentro de lo esperado"
10,"General Plutarco Elías Calles",70,1,261329,"Media alta",26.4249263092722,"Dentro de lo esperado"
10,"General Plutarco Elías Calles",70,1,261330,"Media baja",30.0347708431434,"Dentro de lo esperado"
10,"Benito Juárez",71,7,261142,"Media alta",24.1474534549498,"Dentro de lo esperado"
10,"Benito Juárez",71,7,261147,"Alta",18.0428462776358,"Dentro de lo esperado"
10,"Benito Juárez",71,7,261150,"Alta",30.8894654100686,"Dentro de lo esperado"
10,"Benito Juárez",71,7,261151,"Media alta",23.811906785013,"Dentro de lo esperado"
10,"San Ignacio Río Muerto",72,4,261105,"Alta",21.017022233959,"Abajo de lo esperado"
10,"San Ignacio Río Muerto",72,4,261106,"Media alta",10.5466309570299,"Dentro de lo esperado"
10,"San Ignacio Río Muerto",72,4,261108,"Media baja",19.7224882559693,"Dentro de lo esperado"
